CODIGO_POSTAL,POBLACION,ESTADO
85444,Guaymas,Sonora
85447,Guaymas,Sonora
85448,Guaymas,Sonora
85450,Guaymas,Sonora
85454,Guaymas,Sonora
85455,Guaymas,Sonora
85456,Guaymas,Sonora
85457,Guaymas,Sonora
85460,Guaymas,Sonora
85463,Guaymas,Sonora
85465,Guaymas,Sonora
85467,Guaymas,Sonora
85470,Guaymas,Sonora
85477,Guaymas,Sonora
85480,Guaymas,Sonora
85484,Guaymas,Sonora
85486,Guaymas,Sonora
85488,Guaymas,Sonora
85489,Guaymas,Sonora
85490,Guaymas,Sonora
85499,Guaymas,Sonora
85500,Guaymas,Sonora
85503,Guaymas,Sonora
85505,Guaymas,Sonora
85506,Guaymas,Sonora
85507,Guaymas,Sonora
85508,Guaymas,Sonora
85510,Guaymas,Sonora
85513,Guaymas,Sonora
85514,San Ignacio Río Muerto,Sonora
85515,San Ignacio Río Muerto,Sonora
85516,San Ignacio Río Muerto,Sonora
85518,San Ignacio Río Muerto,Sonora
85519,San Ignacio Río Muerto,Sonora
85520,Empalme,Sonora
85523,Empalme,Sonora
85524,Empalme,Sonora
85525,Empalme,Sonora
85526,Empalme,Sonora
85530,Empalme,Sonora
85533,Empalme,Sonora
85534,Empalme,Sonora
85535,Empalme,Sonora
85536,Empalme,Sonora
85537,Empalme,Sonora
85540,La Colorada,Sonora
85545,La Colorada,Sonora
85549,La Colorada,Sonora
85550,La Colorada,Sonora
85553,La Colorada,Sonora
85556,La Colorada,Sonora
85560,Mazatán,Sonora
85563,Mazatán,Sonora
85575,Mazatán,Sonora
85580,Suaqui Grande,Sonora
85600,Sahuaripa,Sonora
85606,Sahuaripa,Sonora
85608,Sahuaripa,Sonora
85610,Sahuaripa,Sonora
85613,Sahuaripa,Sonora
85614,Sahuaripa,Sonora
85615,Sahuaripa,Sonora
85618,Sahuaripa,Sonora
85620,San Javier,Sonora
85640,Soyopa,Sonora
85641,Soyopa,Sonora
85643,Soyopa,Sonora
85650,Soyopa,Sonora
85656,Soyopa,Sonora
85660,Bacanora,Sonora
85670,Bacanora,Sonora
85673,Bacanora,Sonora
85674,Bacanora,Sonora
85675,Bacanora,Sonora
85676,Bacanora,Sonora
85680,Arivechi,Sonora
85681,Arivechi,Sonora
85690,Arivechi,Sonora
85695,Arivechi,Sonora
85700,Rosario,Sonora
85710,Rosario,Sonora
85713,Rosario,Sonora
85714,Rosario,Sonora
85715,Rosario,Sonora
85716,Rosario,Sonora
85717,Rosario,Sonora
85720,Quiriego,Sonora
85730,Quiriego,Sonora
85733,Quiriego,Sonora
85734,Quiriego,Sonora
85735,Quiriego,Sonora
85736,Quiriego,Sonora
85737,Quiriego,Sonora
85740,Ónavas,Sonora
85746,Ónavas,Sonora
85748,Ónavas,Sonora
85760,Álamos,Sonora
85764,Álamos,Sonora
85765,Álamos,Sonora
85766,Álamos,Sonora
85767,Álamos,Sonora
85770,Álamos,Sonora
85771,Álamos,Sonora
85772,Álamos,Sonora
85773,Álamos,Sonora
85774,Álamos,Sonora
85775,Álamos,Sonora
85776,Álamos,Sonora
85777,Álamos,Sonora
85778,Álamos,Sonora
85779,Álamos,Sonora
85780,Yécora,Sonora
85785,Yécora,Sonora
85786,Yécora,Sonora
85788,Yécora,Sonora
85789,Yécora,Sonora
85790,Yécora,Sonora
85793,Yécora,Sonora
85794,Yécora,Sonora
85795,Yécora,Sonora
85796,Yécora,Sonora
85797,Yécora,Sonora
85798,Yécora,Sonora
85800,Navojoa,Sonora
85810,Navojoa,Sonora
85820,Navojoa,Sonora
85823,Navojoa,Sonora
85825,Navojoa,Sonora
85826,Navojoa,Sonora
85827,Navojoa,Sonora
85830,Navojoa,Sonora
85835,Navojoa,Sonora
85840,Navojoa,Sonora
85843,Navojoa,Sonora
85845,Navojoa,Sonora
85850,Navojoa,Sonora
85860,Navojoa,Sonora
85864,Navojoa,Sonora
85865,Navojoa,Sonora
85870,Navojoa,Sonora
85874,Navojoa,Sonora
85880,Navojoa,Sonora
85890,Navojoa,Sonora
85893,Navojoa,Sonora
85894,Navojoa,Sonora
85895,Navojoa,Sonora
85896,Navojoa,Sonora
85900,Huatabampo,Sonora
85910,Huatabampo,Sonora
85913,Huatabampo,Sonora
85914,Huatabampo,Sonora
85920,Huatabampo,Sonora
85925,Huatabampo,Sonora
85930,Huatabampo,Sonora
85935,Huatabampo,Sonora
85937,Huatabampo,Sonora
85938,Huatabampo,Sonora
85940,Huatabampo,Sonora
85943,Huatabampo,Sonora
85950,Huatabampo,Sonora
85960,Huatabampo,Sonora
85966,Huatabampo,Sonora
85967,Huatabampo,Sonora
85968,Huatabampo,Sonora
85970,Huatabampo,Sonora
85977,Huatabampo,Sonora
85980,Huatabampo,Sonora
85984,Huatabampo,Sonora
85990,Huatabampo,Sonora
85994,Huatabampo,Sonora
86000,Centro,Tabasco
86010,Centro,Tabasco
86017,Centro,Tabasco
86018,Centro,Tabasco
86019,Centro,Tabasco
86020,Centro,Tabasco
86025,Centro,Tabasco
86026,Centro,Tabasco
86027,Centro,Tabasco
86029,Centro,Tabasco
86030,Centro,Tabasco
86035,Centro,Tabasco
86037,Centro,Tabasco
86038,Centro,Tabasco
86040,Centro,Tabasco
86049,Centro,Tabasco
86050,Centro,Tabasco
86059,Centro,Tabasco
86060,Centro,Tabasco
86067,Centro,Tabasco
86068,Centro,Tabasco
86069,Centro,Tabasco
86070,Centro,Tabasco
86079,Centro,Tabasco
86080,Centro,Tabasco
86087,Centro,Tabasco
86090,Centro,Tabasco
86095,Centro,Tabasco
86096,Centro,Tabasco
86097,Centro,Tabasco
86098,Centro,Tabasco
86099,Centro,Tabasco
86100,Centro,Tabasco
86107,Centro,Tabasco
86108,Centro,Tabasco
86109,Centro,Tabasco
86120,Centro,Tabasco
86125,Centro,Tabasco
86126,Centro,Tabasco
86127,Centro,Tabasco
86129,Centro,Tabasco
86130,Centro,Tabasco
86137,Centro,Tabasco
86140,Centro,Tabasco
86143,Centro,Tabasco
86144,Centro,Tabasco
86149,Centro,Tabasco
86150,Centro,Tabasco
86153,Centro,Tabasco
86160,Centro,Tabasco
86167,Centro,Tabasco
86168,Centro,Tabasco
86169,Centro,Tabasco
86170,Centro,Tabasco
86179,Centro,Tabasco
86180,Centro,Tabasco
86189,Centro,Tabasco
86190,Centro,Tabasco
86193,Centro,Tabasco
86200,Jalpa de Méndez,Tabasco
86203,Jalpa de Méndez,Tabasco
86205,Jalpa de Méndez,Tabasco
86206,Jalpa de Méndez,Tabasco
86207,Jalpa de Méndez,Tabasco
86208,Jalpa de Méndez,Tabasco
86209,Jalpa de Méndez,Tabasco
86214,Jalpa de Méndez,Tabasco
86215,Jalpa de Méndez,Tabasco
86216,Jalpa de Méndez,Tabasco
86220,Nacajuca,Tabasco
86230,Nacajuca,Tabasco
86233,Nacajuca,Tabasco
86235,Nacajuca,Tabasco
86236,Nacajuca,Tabasco
86237,Nacajuca,Tabasco
86238,Nacajuca,Tabasco
86240,Nacajuca,Tabasco
86243,Nacajuca,Tabasco
86244,Nacajuca,Tabasco
86245,Nacajuca,Tabasco
86246,Nacajuca,Tabasco
86247,Nacajuca,Tabasco
86250,Centro,Tabasco
86253,Centro,Tabasco
86254,Centro,Tabasco
86255,Centro,Tabasco
86256,Centro,Tabasco
86257,Centro,Tabasco
86258,Centro,Tabasco
86260,Centro,Tabasco
86265,Centro,Tabasco
86266,Centro,Tabasco
86270,Centro,Tabasco
86273,Centro,Tabasco
86274,Centro,Tabasco
86275,Centro,Tabasco
86276,Centro,Tabasco
86277,Centro,Tabasco
86278,Centro,Tabasco
86280,Centro,Tabasco
86281,Centro,Tabasco
86283,Centro,Tabasco
86284,Centro,Tabasco
86287,Centro,Tabasco
86288,Centro,Tabasco
86289,Centro,Tabasco
86290,Centro,Tabasco
86291,Centro,Tabasco
86292,Centro,Tabasco
86293,Centro,Tabasco
86294,Centro,Tabasco
86295,Centro,Tabasco
86297,Centro,Tabasco
86298,Centro,Tabasco
86300,Comalcalco,Tabasco
86320,Comalcalco,Tabasco
86323,Comalcalco,Tabasco
86324,Comalcalco,Tabasco
86325,Comalcalco,Tabasco
86330,Comalcalco,Tabasco
86340,Comalcalco,Tabasco
86350,Comalcalco,Tabasco
86357,Comalcalco,Tabasco
86360,Comalcalco,Tabasco
86369,Comalcalco,Tabasco
86370,Comalcalco,Tabasco
86380,Comalcalco,Tabasco
86388,Comalcalco,Tabasco
86389,Comalcalco,Tabasco
86400,Huimanguillo,Tabasco
86402,Huimanguillo,Tabasco
86403,Huimanguillo,Tabasco
86406,Huimanguillo,Tabasco
86407,Huimanguillo,Tabasco
86409,Huimanguillo,Tabasco
86410,Huimanguillo,Tabasco
86413,Huimanguillo,Tabasco
86414,Huimanguillo,Tabasco
86415,Huimanguillo,Tabasco
86416,Huimanguillo,Tabasco
86417,Huimanguillo,Tabasco
86418,Huimanguillo,Tabasco
86420,Huimanguillo,Tabasco
86421,Huimanguillo,Tabasco
86423,Huimanguillo,Tabasco
86425,Huimanguillo,Tabasco
86426,Huimanguillo,Tabasco
86427,Huimanguillo,Tabasco
86428,Huimanguillo,Tabasco
86430,Huimanguillo,Tabasco
86432,Huimanguillo,Tabasco
86433,Huimanguillo,Tabasco
86434,Huimanguillo,Tabasco
86436,Huimanguillo,Tabasco
86440,Huimanguillo,Tabasco
86442,Huimanguillo,Tabasco
86443,Huimanguillo,Tabasco
86444,Huimanguillo,Tabasco
86445,Huimanguillo,Tabasco
86446,Huimanguillo,Tabasco
86454,Huimanguillo,Tabasco
86456,Huimanguillo,Tabasco
86460,Cárdenas,Tabasco
86461,Cárdenas,Tabasco
86464,Cárdenas,Tabasco
86465,Cárdenas,Tabasco
86466,Cárdenas,Tabasco
86467,Cárdenas,Tabasco
86470,Cárdenas,Tabasco
86471,Cárdenas,Tabasco
86473,Cárdenas,Tabasco
86474,Cárdenas,Tabasco
86475,Cárdenas,Tabasco
86476,Cárdenas,Tabasco
86477,Cárdenas,Tabasco
86478,Cárdenas,Tabasco
86480,Cárdenas,Tabasco
86483,Cárdenas,Tabasco
86484,Cárdenas,Tabasco
86485,Cárdenas,Tabasco
86486,Cárdenas,Tabasco
86490,Cárdenas,Tabasco
86493,Cárdenas,Tabasco
86495,Cárdenas,Tabasco
86500,Cárdenas,Tabasco
86520,Cárdenas,Tabasco
86523,Cárdenas,Tabasco
86524,Cárdenas,Tabasco
86527,Cárdenas,Tabasco
86528,Cárdenas,Tabasco
86529,Cárdenas,Tabasco
86530,Cárdenas,Tabasco
86533,Cárdenas,Tabasco
86534,Cárdenas,Tabasco
86535,Cárdenas,Tabasco
86540,Cárdenas,Tabasco
86543,Cárdenas,Tabasco
86544,Cárdenas,Tabasco
86545,Cárdenas,Tabasco
86546,Cárdenas,Tabasco
86547,Cárdenas,Tabasco
86550,Cárdenas,Tabasco
86553,Cárdenas,Tabasco
86554,Cárdenas,Tabasco
86555,Cárdenas,Tabasco
86556,Cárdenas,Tabasco
86560,Cárdenas,Tabasco
86564,Cárdenas,Tabasco
86570,Cárdenas,Tabasco
86573,Cárdenas,Tabasco
86574,Cárdenas,Tabasco
86576,Cárdenas,Tabasco
86577,Cárdenas,Tabasco
86580,Cárdenas,Tabasco
86583,Cárdenas,Tabasco
86584,Cárdenas,Tabasco
86590,Cárdenas,Tabasco
86596,Cárdenas,Tabasco
86597,Cárdenas,Tabasco
86598,Cárdenas,Tabasco
86599,Cárdenas,Tabasco
86600,Paraíso,Tabasco
86601,Paraíso,Tabasco
86602,Paraíso,Tabasco
86603,Paraíso,Tabasco
86605,Paraíso,Tabasco
86606,Paraíso,Tabasco
86607,Paraíso,Tabasco
86608,Paraíso,Tabasco
86609,Paraíso,Tabasco
86610,Paraíso,Tabasco
86611,Paraíso,Tabasco
86613,Paraíso,Tabasco
86615,Paraíso,Tabasco
86616,Paraíso,Tabasco
86617,Paraíso,Tabasco
86618,Paraíso,Tabasco
86620,Paraíso,Tabasco
86621,Paraíso,Tabasco
86630,Comalcalco,Tabasco
86640,Comalcalco,Tabasco
86643,Comalcalco,Tabasco
86644,Comalcalco,Tabasco
86645,Comalcalco,Tabasco
86650,Comalcalco,Tabasco
86652,Comalcalco,Tabasco
86654,Comalcalco,Tabasco
86655,Comalcalco,Tabasco
86657,Comalcalco,Tabasco
86658,Comalcalco,Tabasco
86660,Comalcalco,Tabasco
86670,Comalcalco,Tabasco
86680,Cunduacán,Tabasco
86681,Cunduacán,Tabasco
86682,Cunduacán,Tabasco
86683,Cunduacán,Tabasco
86684,Cunduacán,Tabasco
86686,Cunduacán,Tabasco
86687,Cunduacán,Tabasco
86690,Cunduacán,Tabasco
86692,Cunduacán,Tabasco
86693,Cunduacán,Tabasco
86694,Cunduacán,Tabasco
86695,Cunduacán,Tabasco
86696,Cunduacán,Tabasco
86697,Cunduacán,Tabasco
86698,Cunduacán,Tabasco
86700,Macuspana,Tabasco
86702,Macuspana,Tabasco
86703,Macuspana,Tabasco
86704,Macuspana,Tabasco
86706,Macuspana,Tabasco
86707,Macuspana,Tabasco
86710,Macuspana,Tabasco
86711,Macuspana,Tabasco
86714,Macuspana,Tabasco
86715,Macuspana,Tabasco
86720,Macuspana,Tabasco
86722,Macuspana,Tabasco
86723,Macuspana,Tabasco
86724,Macuspana,Tabasco
86725,Macuspana,Tabasco
86726,Macuspana,Tabasco
86727,Macuspana,Tabasco
86728,Macuspana,Tabasco
86730,Macuspana,Tabasco
86732,Macuspana,Tabasco
86733,Macuspana,Tabasco
86734,Macuspana,Tabasco
86735,Macuspana,Tabasco
86736,Macuspana,Tabasco
86737,Macuspana,Tabasco
86738,Macuspana,Tabasco
86739,Macuspana,Tabasco
86740,Macuspana,Tabasco
86743,Macuspana,Tabasco
86744,Macuspana,Tabasco
86745,Macuspana,Tabasco
86746,Macuspana,Tabasco
86747,Macuspana,Tabasco
86748,Macuspana,Tabasco
86750,Centla,Tabasco
86752,Centla,Tabasco
86753,Centla,Tabasco
86754,Centla,Tabasco
86755,Centla,Tabasco
86756,Centla,Tabasco
86757,Centla,Tabasco
86758,Centla,Tabasco
86759,Centla,Tabasco
86760,Centla,Tabasco
86761,Centla,Tabasco
86762,Centla,Tabasco
86767,Centla,Tabasco
86768,Centla,Tabasco
86770,Jonuta,Tabasco
86771,Jonuta,Tabasco
86773,Jonuta,Tabasco
86774,Jonuta,Tabasco
86775,Jonuta,Tabasco
86776,Jonuta,Tabasco
86777,Jonuta,Tabasco
86780,Jonuta,Tabasco
86781,Jonuta,Tabasco
86782,Jonuta,Tabasco
86783,Jonuta,Tabasco
86785,Jonuta,Tabasco
86786,Jonuta,Tabasco
86787,Jonuta,Tabasco
86789,Jonuta,Tabasco
86790,Jonuta,Tabasco
86793,Jonuta,Tabasco
86794,Jonuta,Tabasco
86795,Jonuta,Tabasco
86796,Jonuta,Tabasco
86800,Teapa,Tabasco
86801,Teapa,Tabasco
86802,Teapa,Tabasco
86803,Teapa,Tabasco
86805,Teapa,Tabasco
86806,Teapa,Tabasco
86807,Teapa,Tabasco
86808,Teapa,Tabasco
86820,Teapa,Tabasco
86823,Teapa,Tabasco
86824,Teapa,Tabasco
86825,Teapa,Tabasco
86826,Teapa,Tabasco
86827,Teapa,Tabasco
86828,Teapa,Tabasco
86830,Jalapa,Tabasco
86834,Jalapa,Tabasco
86835,Jalapa,Tabasco
86836,Jalapa,Tabasco
86837,Jalapa,Tabasco
86840,Jalapa,Tabasco
86843,Jalapa,Tabasco
86844,Jalapa,Tabasco
86845,Jalapa,Tabasco
86846,Jalapa,Tabasco
86850,Jalapa,Tabasco
86853,Jalapa,Tabasco
86854,Jalapa,Tabasco
86855,Jalapa,Tabasco
86860,Jalapa,Tabasco
86863,Jalapa,Tabasco
86864,Jalapa,Tabasco
86865,Jalapa,Tabasco
86870,Tacotalpa,Tabasco
86874,Tacotalpa,Tabasco
86875,Tacotalpa,Tabasco
86876,Tacotalpa,Tabasco
86877,Tacotalpa,Tabasco
86878,Tacotalpa,Tabasco
86880,Tacotalpa,Tabasco
86882,Tacotalpa,Tabasco
86884,Tacotalpa,Tabasco
86885,Tacotalpa,Tabasco
86886,Tacotalpa,Tabasco
86887,Tacotalpa,Tabasco
86888,Tacotalpa,Tabasco
86890,Tacotalpa,Tabasco
86892,Tacotalpa,Tabasco
86893,Tacotalpa,Tabasco
86894,Tacotalpa,Tabasco
86895,Tacotalpa,Tabasco
86896,Tacotalpa,Tabasco
86897,Tacotalpa,Tabasco
86900,Tenosique,Tabasco
86901,Tenosique,Tabasco
86902,Tenosique,Tabasco
86904,Tenosique,Tabasco
86905,Tenosique,Tabasco
86906,Tenosique,Tabasco
86907,Tenosique,Tabasco
86909,Tenosique,Tabasco
86910,Tenosique,Tabasco
86911,Tenosique,Tabasco
86912,Tenosique,Tabasco
86915,Tenosique,Tabasco
86916,Tenosique,Tabasco
86918,Tenosique,Tabasco
86919,Tenosique,Tabasco
86920,Tenosique,Tabasco
86921,Tenosique,Tabasco
86922,Tenosique,Tabasco
86923,Tenosique,Tabasco
86924,Tenosique,Tabasco
86925,Tenosique,Tabasco
86926,Tenosique,Tabasco
86927,Tenosique,Tabasco
86928,Tenosique,Tabasco
86930,Balancán,Tabasco
86933,Balancán,Tabasco
86934,Balancán,Tabasco
86935,Balancán,Tabasco
86936,Balancán,Tabasco
86937,Balancán,Tabasco
86940,Balancán,Tabasco
86943,Balancán,Tabasco
86944,Balancán,Tabasco
86945,Balancán,Tabasco
86946,Balancán,Tabasco
86947,Balancán,Tabasco
86950,Balancán,Tabasco
86953,Balancán,Tabasco
86954,Balancán,Tabasco
86955,Balancán,Tabasco
86956,Balancán,Tabasco
86957,Balancán,Tabasco
86960,Balancán,Tabasco
86963,Balancán,Tabasco
86964,Balancán,Tabasco
86965,Balancán,Tabasco
86966,Balancán,Tabasco
86967,Balancán,Tabasco
86970,Balancán,Tabasco
86973,Balancán,Tabasco
86974,Balancán,Tabasco
86975,Balancán,Tabasco
86976,Balancán,Tabasco
86977,Balancán,Tabasco
86980,Emiliano Zapata,Tabasco
86982,Emiliano Zapata,Tabasco
86983,Emiliano Zapata,Tabasco
86984,Emiliano Zapata,Tabasco
86985,Emiliano Zapata,Tabasco
86986,Emiliano Zapata,Tabasco
86988,Emiliano Zapata,Tabasco
86989,Emiliano Zapata,Tabasco
86990,Emiliano Zapata,Tabasco
86992,Emiliano Zapata,Tabasco
86993,Emiliano Zapata,Tabasco
86994,Emiliano Zapata,Tabasco
86995,Emiliano Zapata,Tabasco
86996,Emiliano Zapata,Tabasco
86997,Emiliano Zapata,Tabasco
86998,Emiliano Zapata,Tabasco
87000,Victoria,Tamaulipas
87010,Victoria,Tamaulipas
87014,Victoria,Tamaulipas
87015,Victoria,Tamaulipas
87016,Victoria,Tamaulipas
87018,Victoria,Tamaulipas
87019,Victoria,Tamaulipas
87020,Victoria,Tamaulipas
87023,Victoria,Tamaulipas
87024,Victoria,Tamaulipas
87025,Victoria,Tamaulipas
87026,Victoria,Tamaulipas
87027,Victoria,Tamaulipas
87028,Victoria,Tamaulipas
87029,Victoria,Tamaulipas
87030,Victoria,Tamaulipas
87033,Victoria,Tamaulipas
87037,Victoria,Tamaulipas
87040,Victoria,Tamaulipas
87043,Victoria,Tamaulipas
87048,Victoria,Tamaulipas
87049,Victoria,Tamaulipas
87050,Victoria,Tamaulipas
87058,Victoria,Tamaulipas
87059,Victoria,Tamaulipas
87060,Victoria,Tamaulipas
87070,Victoria,Tamaulipas
87076,Victoria,Tamaulipas
87078,Victoria,Tamaulipas
87080,Victoria,Tamaulipas
87083,Victoria,Tamaulipas
87084,Victoria,Tamaulipas
87085,Victoria,Tamaulipas
87086,Victoria,Tamaulipas
87087,Victoria,Tamaulipas
87089,Victoria,Tamaulipas
87090,Victoria,Tamaulipas
87093,Victoria,Tamaulipas
87099,Victoria,Tamaulipas
87100,Victoria,Tamaulipas
87110,Victoria,Tamaulipas
87120,Victoria,Tamaulipas
87130,Victoria,Tamaulipas
87133,Victoria,Tamaulipas
87134,Victoria,Tamaulipas
87135,Victoria,Tamaulipas
87136,Victoria,Tamaulipas
87137,Victoria,Tamaulipas
87138,Victoria,Tamaulipas
87140,Victoria,Tamaulipas
87149,Victoria,Tamaulipas
87150,Victoria,Tamaulipas
87160,Victoria,Tamaulipas
87163,Victoria,Tamaulipas
87170,Victoria,Tamaulipas
87173,Victoria,Tamaulipas
87180,Victoria,Tamaulipas
87183,Victoria,Tamaulipas
87200,Llera,Tamaulipas
87202,Llera,Tamaulipas
87203,Llera,Tamaulipas
87204,Llera,Tamaulipas
87205,Llera,Tamaulipas
87206,Llera,Tamaulipas
87207,Llera,Tamaulipas
87208,Llera,Tamaulipas
87209,Llera,Tamaulipas
87210,Llera,Tamaulipas
87211,Llera,Tamaulipas
87212,Llera,Tamaulipas
87213,Llera,Tamaulipas
87214,Llera,Tamaulipas
87215,Llera,Tamaulipas
87216,Llera,Tamaulipas
87220,Llera,Tamaulipas
87223,Llera,Tamaulipas
87224,Llera,Tamaulipas
87227,Llera,Tamaulipas
87228,Llera,Tamaulipas
87229,Llera,Tamaulipas
87230,Güémez,Tamaulipas
87232,Güémez,Tamaulipas
87233,Güémez,Tamaulipas
87235,Güémez,Tamaulipas
87236,Güémez,Tamaulipas
87237,Güémez,Tamaulipas
87238,Güémez,Tamaulipas
87239,Güémez,Tamaulipas
87240,Güémez,Tamaulipas
87244,Güémez,Tamaulipas
87245,Güémez,Tamaulipas
87247,Güémez,Tamaulipas
87248,Güémez,Tamaulipas
87249,Güémez,Tamaulipas
87250,Casas,Tamaulipas
87253,Casas,Tamaulipas
87254,Casas,Tamaulipas
87255,Casas,Tamaulipas
87256,Casas,Tamaulipas
87257,Casas,Tamaulipas
87258,Casas,Tamaulipas
87259,Casas,Tamaulipas
87260,Victoria,Tamaulipas
87261,Victoria,Tamaulipas
87262,Victoria,Tamaulipas
87263,Victoria,Tamaulipas
87265,Victoria,Tamaulipas
87266,Victoria,Tamaulipas
87267,Victoria,Tamaulipas
87270,Victoria,Tamaulipas
87273,Victoria,Tamaulipas
87274,Victoria,Tamaulipas
87277,Victoria,Tamaulipas
87278,Victoria,Tamaulipas
87279,Victoria,Tamaulipas
87284,Victoria,Tamaulipas
87300,Matamoros,Tamaulipas
87310,Matamoros,Tamaulipas
87313,Matamoros,Tamaulipas
87314,Matamoros,Tamaulipas
87315,Matamoros,Tamaulipas
87316,Matamoros,Tamaulipas
87317,Matamoros,Tamaulipas
87318,Matamoros,Tamaulipas
87319,Matamoros,Tamaulipas
87320,Matamoros,Tamaulipas
87324,Matamoros,Tamaulipas
87326,Matamoros,Tamaulipas
87330,Matamoros,Tamaulipas
87340,Matamoros,Tamaulipas
87343,Matamoros,Tamaulipas
87344,Matamoros,Tamaulipas
87345,Matamoros,Tamaulipas
87346,Matamoros,Tamaulipas
87347,Matamoros,Tamaulipas
87348,Matamoros,Tamaulipas
87349,Matamoros,Tamaulipas
87350,Matamoros,Tamaulipas
87360,Matamoros,Tamaulipas
87370,Matamoros,Tamaulipas
87380,Matamoros,Tamaulipas
87382,Matamoros,Tamaulipas
87383,Matamoros,Tamaulipas
87385,Matamoros,Tamaulipas
87389,Matamoros,Tamaulipas
87390,Matamoros,Tamaulipas
87393,Matamoros,Tamaulipas
87394,Matamoros,Tamaulipas
87395,Matamoros,Tamaulipas
87396,Matamoros,Tamaulipas
87397,Matamoros,Tamaulipas
87398,Matamoros,Tamaulipas
87399,Matamoros,Tamaulipas
87400,Matamoros,Tamaulipas
87410,Matamoros,Tamaulipas
87413,Matamoros,Tamaulipas
87415,Matamoros,Tamaulipas
87420,Matamoros,Tamaulipas
87430,Matamoros,Tamaulipas
87438,Matamoros,Tamaulipas
87440,Matamoros,Tamaulipas
87444,Matamoros,Tamaulipas
87445,Matamoros,Tamaulipas
87446,Matamoros,Tamaulipas
87447,Matamoros,Tamaulipas
87448,Matamoros,Tamaulipas
87449,Matamoros,Tamaulipas
87450,Matamoros,Tamaulipas
87453,Matamoros,Tamaulipas
87454,Matamoros,Tamaulipas
87455,Matamoros,Tamaulipas
87456,Matamoros,Tamaulipas
87457,Matamoros,Tamaulipas
87458,Matamoros,Tamaulipas
87459,Matamoros,Tamaulipas
87460,Matamoros,Tamaulipas
87469,Matamoros,Tamaulipas
87470,Matamoros,Tamaulipas
87475,Matamoros,Tamaulipas
87476,Matamoros,Tamaulipas
87477,Matamoros,Tamaulipas
87490,Matamoros,Tamaulipas
87493,Matamoros,Tamaulipas
87494,Matamoros,Tamaulipas
87495,Matamoros,Tamaulipas
87496,Matamoros,Tamaulipas
87497,Matamoros,Tamaulipas
87498,Matamoros,Tamaulipas
87499,Matamoros,Tamaulipas
87500,Valle Hermoso,Tamaulipas
87503,Valle Hermoso,Tamaulipas
87504,Valle Hermoso,Tamaulipas
87505,Valle Hermoso,Tamaulipas
87506,Valle Hermoso,Tamaulipas
87507,Valle Hermoso,Tamaulipas
87510,Valle Hermoso,Tamaulipas
87511,Valle Hermoso,Tamaulipas
87512,Valle Hermoso,Tamaulipas
87513,Valle Hermoso,Tamaulipas
87514,Valle Hermoso,Tamaulipas
87520,Valle Hermoso,Tamaulipas
87524,Valle Hermoso,Tamaulipas
87530,Valle Hermoso,Tamaulipas
87535,Valle Hermoso,Tamaulipas
87540,Matamoros,Tamaulipas
87544,Matamoros,Tamaulipas
87550,Matamoros,Tamaulipas
87551,Matamoros,Tamaulipas
87552,Matamoros,Tamaulipas
87553,Matamoros,Tamaulipas
87554,Matamoros,Tamaulipas
87555,Matamoros,Tamaulipas
87557,Matamoros,Tamaulipas
87558,Matamoros,Tamaulipas
87559,Matamoros,Tamaulipas
87560,Matamoros,Tamaulipas
87563,Matamoros,Tamaulipas
87564,Matamoros,Tamaulipas
87565,Matamoros,Tamaulipas
87569,Matamoros,Tamaulipas
87570,Matamoros,Tamaulipas
87577,Matamoros,Tamaulipas
87580,Matamoros,Tamaulipas
87585,Matamoros,Tamaulipas
87587,Matamoros,Tamaulipas
87588,Matamoros,Tamaulipas
87589,Matamoros,Tamaulipas
87600,San Fernando,Tamaulipas
87602,San Fernando,Tamaulipas
87604,San Fernando,Tamaulipas
87605,San Fernando,Tamaulipas
87606,San Fernando,Tamaulipas
87607,San Fernando,Tamaulipas
87610,San Fernando,Tamaulipas
87612,San Fernando,Tamaulipas
87613,San Fernando,Tamaulipas
87614,San Fernando,Tamaulipas
87616,San Fernando,Tamaulipas
87617,San Fernando,Tamaulipas
87618,San Fernando,Tamaulipas
87619,San Fernando,Tamaulipas
87620,San Fernando,Tamaulipas
87622,San Fernando,Tamaulipas
87624,San Fernando,Tamaulipas
87625,San Fernando,Tamaulipas
87626,San Fernando,Tamaulipas
87627,San Fernando,Tamaulipas
87628,San Fernando,Tamaulipas
87629,San Fernando,Tamaulipas
87630,San Fernando,Tamaulipas
87636,San Fernando,Tamaulipas
87640,Cruillas,Tamaulipas
87650,Cruillas,Tamaulipas
87655,Cruillas,Tamaulipas
87660,San Nicolás,Tamaulipas
87662,San Nicolás,Tamaulipas
87664,San Nicolás,Tamaulipas
87666,San Nicolás,Tamaulipas
87668,San Nicolás,Tamaulipas
87670,Soto la Marina,Tamaulipas
87673,Soto la Marina,Tamaulipas
87675,Soto la Marina,Tamaulipas
87676,Soto la Marina,Tamaulipas
87677,Soto la Marina,Tamaulipas
87678,Soto la Marina,Tamaulipas
87679,Soto la Marina,Tamaulipas
87680,Soto la Marina,Tamaulipas
87685,Soto la Marina,Tamaulipas
87690,Soto la Marina,Tamaulipas
87693,Soto la Marina,Tamaulipas
87694,Soto la Marina,Tamaulipas
87695,Soto la Marina,Tamaulipas
87696,Soto la Marina,Tamaulipas
87697,Soto la Marina,Tamaulipas
87700,Jiménez,Tamaulipas
